neg_bool,neut_bool,pos_bool,semeval_id,sentiment_num,sentiment_orig,source,text,tweet_id
0,0,1,T15116162,1,positive,Semeval-train,"My view: Sunday's game going to be won in the trenches, especially #Bills defensive v. Vikings offensive lines. @UticaBills @TheBillsMafia",522919795994685440
0,1,0,T15116165,0,neutral,Semeval-train,Panthers vs. Packers preview: Two teams coming off games that went down to the wire last week will meet Sunday... http://t.co/QQzM760n0S,523091660847071232
0,1,0,T15116167,0,neutral,Semeval-train,Today is Thirsty Thursday! Get a beer + cold shot combo for only $5 all day long. Join us for the Green Bay... http://t.co/Ysi46mnaMh,522828397894848512
0,0,1,T15116169,1,positive,Semeval-train,"Hey guys! I'm leaving tonight to Montreal to see Demi Lovato on Sunday! If I have wifi, I'll tweet everything of course :) xx seeya!",523069112810233856
0,0,1,T15116171,1,positive,Semeval-train,Norman Reedus has likened tonight's #TWDSeason5Premiere to the Fourth of July - I can't wait! Make sure to join us @tvtag #TWDArmy,521456572539887616
0,0,1,T15116173,1,positive,Semeval-train,"Literally love Niki Lauda ""and I don't know if I can call myself the 4th time world champion"" #f1 #skyf1",521280904317386752
0,1,0,T15116182,0,neutral,Semeval-train,Oct 16: Habibur Shiekh (Most Wanted) operative of the terror module and 'trainer' at the Simulia madrassa arrested by NIA #BurdwanTerror,522682602264616960
0,0,1,T15116183,1,positive,Semeval-train,"So my mom's birthday is tomorrow,  so i ask uncle google. I probably just kiss her http://t.co/sBsWjkOpWH",523084681592332288
0,1,0,T15116190,0,neutral,Semeval-train,Report: Russian hackers behind JPMorgan Chase attack - They may have struck about nine other financial inst... http://t.co/AM3rXzlLCo,518901327179812864
0,1,0,T15116192,0,neutral,Semeval-train,Can anyone take me home from the alonso game tomorrow,522873935252033536
0,1,0,T15116193,0,neutral,Semeval-train,"Cycling Mission with Passion Team #Ride2Light Rahul Kumawat etal at Sangam University Bhilwara 15 Oct 2014 
https://t.co/EE15BZZjQI",522563431690293248
0,1,0,T15116194,0,neutral,Semeval-train,"#SuperCarNews : Alonso enigmatic as Ferrari struggle again: In Sunday's race, he had a clear view of the speed... http://t.co/tber7CUTkd",521376660151488512
0,0,1,T15116197,1,positive,Semeval-train,"Thanks @IanGoodhead, you have made my Friday!! Who needs a nature paper when your figures are on ABC!",523090018727133184
0,1,0,T15116202,0,neutral,Semeval-train,@Rich_Hardytime Megatron listed as doubtful and is benched by Lowe! But Arian Foster scores big Thursday night to give the pigeons a start!!,520861366115385344
0,1,0,T15116205,0,neutral,Semeval-train,"Panthers WR Benjamin may sit vs. Packers. Will that news effect the spread?
Current line is Green Bay -7",522844516500267008
0,1,0,T15116206,0,neutral,Semeval-train,MEET THE BAND: Bastille is playing at the US Bank Arena this Friday! Check back TOMORROW MORNING a chance to... http://t.co/vwa7FcDfFH,522491606356992000
0,1,0,T15116214,0,neutral,Semeval-train,JPMorgan Chase posts Q3 profit of US$5.57b: NEW YORK: JPMorgan Chase said on Tuesday (Oct 14) it returned to p... http://t.co/MG3dKKfXZJ,521986387814256640
0,1,0,T15116215,0,neutral,Semeval-train,FEC hold farewell session for seven ministers: President Goodluck Jonathan on Wednesday led the Federal Execut... http://t.co/dw6cNwZKSV,522370018613280768
0,1,0,T15116216,0,neutral,Semeval-train,"Facebook may have solved mobile, but Google is still struggling with it http://t.co/B5oela5TYx follow==&gt;@djawinet",523090446679932928
0,1,0,T15116219,0,neutral,Semeval-train,A.J. Klein grew up just a slant pattern away from Lambeau Field where he will play Sunday vs the Packers #Cyclones http://t.co/nWx2RsDBvz,522788851635335168
0,1,0,T15116223,0,neutral,Semeval-train,"I dont say Modi is the best pm, but its the first time I watched PM's speech other than that on 15th august
I... http://t.co/BpcQvcidqb",523008115026198528
0,0,1,T15116228,1,positive,Semeval-train,"@Proffit1 Looking forward to the Colts game on Sunday! Beat the Bengals! Haha! Anyways, have a great day and I'll TYYL! :-)) XOXO",523060738408341504
0,0,1,T15116232,1,positive,Semeval-train,That may have been @GenoSmith7 best drive since the first 2 against Green Bay. #WVU,522934210223681536
0,0,1,T15116237,1,positive,Semeval-train,The Buccaneers have a bye week this weekend. They are practicing hard for their game on October 26th vs the Vikings. #lwlive,523090190647435264
0,1,0,T15116239,0,neutral,Semeval-train,"Check out the trip to Knott's Scary Farm @knotts on Saturday, October 25th! http://t.co/tpGezFY1DO http://t.co/GXa3LKfv1G",522805013714726912
0,1,0,T15116242,0,neutral,Semeval-train,"@RahulxC Well, choices wise may be it makes sense recognizing his form. But I'm just saying Atleti's system has a lot of say in it.",521001763696951296
1,0,0,T15116246,-1,negative,Semeval-train,#BJPBlackMoneyDhokha  Chowkidar Modi is sun cahoots with black money hoarders,523082790490087424
0,0,1,T15116249,1,positive,Semeval-train,"Accidental Google searches lead to the funniest finds! Happy Friday, folks! @KTheena @sachp http://t.co/FTWigfjJbm",523083497557069824
0,1,0,T15116251,0,neutral,Semeval-train,Alonso may also consider a year in the #FIAWEC whilst he waits for his favoured option of driving for Mercedes http://t.co/bYX6qQWYIa,522059689644032000
1,0,0,T15116253,-1,negative,Semeval-train,May I just say that the words 'Latte' &amp; 'Skinny' have NOTHING to do with coffee and that the word 'Barista' is NOT in the English Language?,523023323341807616
0,0,1,T15116256,1,positive,Semeval-train,@Wasgo @Rudy_Trev @AvantGarve @charmingred they are adding an extra scene w/ Darth Vader for the ABC special. The 2nd episode is awesome too,522960807416827904
0,0,1,T15116260,1,positive,Semeval-train,Tomorrow is the next FEC filing deadline for candidates. I am keeping my excitement in check.,522147483418238976
0,0,1,T15116262,1,positive,Semeval-train,Dawn from Goshen is excited to take her son Daniel to the WWE Holiday Show at US Bank Arena on December 27.  She... http://t.co/bsaA0RWoLF,520603459893334016
0,0,1,T15116264,1,positive,Semeval-train,"Happy Birthday  Steve McMichael  Oct/17/1957

Former American College &amp; professional football player in the NFL.... http://t.co/uCuIXBSvQ5",523070164967759872
1,0,0,T15116267,-1,negative,Semeval-train,"1st time disappointed with Modi.
@airnewsalerts: Information on #blackmoney given by foreign countries cannot be disclosed: Centre to SC",523018117539041280
0,0,1,T15116271,1,positive,Semeval-train,"To Lee Soo Man, Our deepest sympathy goes out to you &amp; your family as you struggle through the grief and sadness. May ur wife Rest in Peace",518640209882132480
0,0,1,T15116277,1,positive,Semeval-train,@siwon407 may she rest in peace. stay strong to Lee Soo Man and family..,518637836669440000
0,0,1,T15116279,1,positive,Semeval-train,Good afternoon! Let's make friends with coffee after this tiring Friday! http://t.co/RaYAyZbDZg,523070879467442176
0,0,1,T15116283,1,positive,Semeval-train,"FEC Approves N2.7bn for Abuja Roads Rehabilitation

The Federal Executive Council on Wednesday approved the sum... http://t.co/ceOeWzpkH7",522699620494094336
0,0,1,T15116285,1,positive,Semeval-train,"@DJ_Nicol Good analysis, will watch the vid tomorrow. I hope so. I definitely think it's the right move, Alonso or not.",521784221980192768
0,1,0,T15116295,0,neutral,Semeval-train,"@LateMailTips still get ABC and SBS, gotta be the aerial. Looks like I'll be making the climb tomorrow.",523052490825031680
0,0,1,T15116300,1,positive,Semeval-train,"Hahaha! We found this to be funny :)  Happy Wednesday friends!  Join us tonight for Hot Vinyasa Yoga, Nia,... http://t.co/PR4zwetDek",522428502398992384
0,0,1,T15116304,1,positive,Semeval-train,Going to knott's scary farm on the 18th for BSU. YALL SHOULD COME!!!!!,522223988559187968
0,0,1,T15116309,1,positive,Semeval-train,Maybe this is the reason why Lee Soo Man find another CEO. Condolence and may he comeback soon,518688609239453696
0,0,1,T15116316,1,positive,Semeval-train,"I feel for Lee Soo Man and their friends and family, may she rest in peace",518625567412068352
0,0,1,T15116318,1,positive,Semeval-train,RIP mr.Lee Soo man's wife. may she blessed and gone in peace,518745238597160960
0,1,0,T15116322,0,neutral,Semeval-train,Dooley gets a huge kill for a much-needed sideout and UND adds another to force a Vikings timeout. It's 20-16 PSU in the 4th.,522930360942739456
0,1,0,T15116324,0,neutral,Semeval-train,@LupitaRubio_ oh man I had the same feeling Sunday when my Packers hung on to beat the Dolphins LOL,522956653734686720
0,1,0,T15116327,0,neutral,Semeval-train,Wayne State (@wscwildcats) takes on Augustana College on Saturday at 1pm. The Wildcats (4-2) have won 4 straight against the Vikings. #NSIC,522978664192147456
0,0,1,T15116329,1,positive,Semeval-train,Sangam University Bhilwara Salutes Nobel Laureates United Nations International Day of the Girl Child 11 Oct 2014 http://t.co/6wWKEjCM9B,520944939006300160
0,0,1,T15116331,1,positive,Semeval-train,"@GaborFari @MicrosoftMD @surface Time will tell. Apple and Google seem to have push MS to be more open, which is good. #Win10 may be it!",523095450535362560
0,1,0,T15116334,0,neutral,Semeval-train,"#Friday #Goodmorning #Weekendishere
What NFL game do you dream of attending this season? Make it a reality 
 http://t.co/j0TQHHjfXS",523020945955762176
1,0,0,T15116335,-1,negative,Semeval-train,@USHToday @westcoasternet Knott's doesn't have a corporate media empire like Universal does. They may just add more stuff to the hanging now,522886618001461248
0,1,0,T15116338,0,neutral,Semeval-train,"I'm going to @AaronLewisMusic at US Bank Arena in Cincinnati, OH - Oct 9 http://t.co/CTLTCd4L77",519913789131853824
0,1,0,T15116344,0,neutral,Semeval-train,Do you have the Colts or Bengals this Sunday? We want to know why!,522860012579065856
0,0,1,T15116346,1,positive,Semeval-train,"#MCFashion Make your Friday morning a happy one, watch as Brad Pitt breakdances with Jimmy Fallon: http://t.co/AAWXz0MyIv",523035812720820224
0,0,1,T15116348,1,positive,Semeval-train,Looking forward to kicking off the weekend with a Taste of Nia in Chester-le-Street tomorrow at 6 http://t.co/Gu9ao3izNB,522810913939021824
0,0,1,T15116352,1,positive,Semeval-train,"Wait, a Thursday night NFL game worth watching...and then throw in the NLCS, wonderful.",523031197010911232
0,1,0,T15116355,0,neutral,Semeval-train,275 photos of 01 Oct 2014 Rock on Dandiya Nite at Sangam University Bhilwara Just Beat it - Grab it in Picasa Web https://t.co/MTZv9d4IXF,518259277824135168
0,1,0,T15116359,0,neutral,Semeval-train,anyone want a ticket to Knott's Scary Farm for tomorrow night ?,522583489154019328
0,1,0,T15116361,0,neutral,Semeval-train,"Panthers vs. Packers: Breaking Down Carolina's Game Plan: On Sunday, the Panthers head to Green Bay to take on... http://t.co/zPSlByjewP",522802019317211136
1,0,0,T15116365,-1,negative,Semeval-train,@HedeParag So the Same Technical Point was not seen When Modi was Opening his Big Mouth in Rallies ? Ahhhh may be he seen names of his owner,523022393518743552
0,1,0,T15116368,0,neutral,Semeval-train,"Today in '76, James Hunt takes the title battle to the last race by winning the US GP ahead of 3rd placed Niki Lauda http://t.co/x9Rp7h1ySw",520461883342860288
0,0,1,T15116369,1,positive,Semeval-train,@Paxton_Miller I'm not saying Mannion is a bad QB. I think he is NFL ready but Wheaton and Cooks may have made him look better than he is,523009101224488960
0,0,1,T15116373,1,positive,Semeval-train,Great season 8th grade lady Vikings! Tough loss to Pioneer tonight. Viking pride!,522903815709011968
0,0,1,T15116377,1,positive,Semeval-train,"@Big_Juvy56 @remy_maaaatin I really hope the colts play the pats 1st round, Colts will play way better. Have a better run defense",522955941147185152
1,0,0,T15116383,-1,negative,Semeval-train,#Burdwanblast is no mean small incident ! State govt may not co-operate with the NIA but this incident has invited  RAW agency too 4 Benga l,522424425551912960
0,1,0,T15116389,0,neutral,Semeval-train,Oct 15: NIA finds that the mud hut/madrassa at Simulia (Burdwan) has a secret tunnel under it which led to the nearby ponds. #BurdwanTerror,522980206068240384
1,0,0,T15116390,-1,negative,Semeval-train,now i know why i was overly upset like someone died on the 30th..not just for jessica but also for lee soo man's wife and sunny's aunt :(,518641924069011456
0,1,0,T15116393,0,neutral,Semeval-train,This Sunday NFL playoffs come and watch your favorite NFL teams on 1 of our many HD flat screen TV's inside the... http://t.co/qf09O9sN1i,523078872330272768
0,1,0,T15116399,0,neutral,Semeval-train,@mattschreiner12 hey Matt my buddy got me a ticket for this Sunday's game against the Vikings. Any chance you're going and we could meet?,523094845406318592
0,1,0,T15116401,0,neutral,Semeval-train,"@Pops33 @EdsChickenWing Sitting Sat. Wasn't going to be there in time to stand, as travel arrangements were already made b4 NIA announced",522615366280048640
0,1,0,T15116406,0,neutral,Semeval-train,"@junior_miller Anytime you even mention the Thursday night NFL game, that is the definition of 610am give up",523072088773378048
0,0,1,T15116409,1,positive,Semeval-train,"@wwwbigbaldhead Ohhhh shit sir!! Just fired up Blade II for the 1st time in awhile and was just like ""Damn, that's Norman Reedus!!"" Boss! :)",522613561957548032
0,0,1,T15116410,1,positive,Semeval-train,Rivera says RB Jonathan Stewart looked good in practice and is confident he'll play Sunday vs. Green Bay.,522811626081497088
0,1,0,T15116415,0,neutral,Semeval-train,"Vikings vs. Redskins! Feel the intensity in person! Sunday, Nov. 2nd! Sign up by Oct 24th at Uni. Rec in Hilltop! Only $85!! Sign up TODAY!!",522899841048141824
0,1,0,T15116418,0,neutral,Semeval-train,Let Loose with Selfie this Tuesday at 8|7c on ABC! http://t.co/t6LqJOD7aR #englishtvshow #englishtvseries #hollywoodtvseries #trending,522970856361037824
0,0,1,T15116419,1,positive,Semeval-train,"You were hilarious at #PaleyFest on Saturday Norman Reedus @wwwbigbaldhead, hope u remember me the next time u come to #singapore haha",521605561302151168
1,0,0,T15116424,-1,negative,Semeval-train,"#Mercedes' Niki Lauda also dismisses the report telling Spanish media: ""The agreement (between Alonso and McLaren) was signed last Thursday""",519844958149558272
0,1,0,T15116432,0,neutral,Semeval-train,How's down to go to Knott's scary farm the 25th? Trying to a group going on,522077933457141760
0,1,0,T15116433,0,neutral,Semeval-train,"squandering 4th Qtr lead losing to Packers 27-24 in the last seconds. At 2-3, the Dolphins will have to scratch &amp; claw back into playoff",522855229629284352
0,0,1,T15116437,1,positive,Semeval-train,@JohnLusher @AceConcierge @VAinParadise @mmangen Coffee and Friday! It's a good day!,523050355387805696
0,0,1,T15116439,1,positive,Semeval-train,Coffee so strong it could stop a runaway NY train using pure grit if Doc Oc disabled the brakes &amp; OMG I THINK MY COFFEE MAY BE SPIDERMAN!,523007157386899456
